Date,Title,Quantity Sold,Total Revenue
2025-09-15,Book_3698,5,4970
2025-12-20,Book_8409,4,2688
2025-11-12,Book_5114,1,843
2025-12-27,Book_8660,5,4515
2025-03-23,Book_7088,2,1022
2025-07-30,Book_9293,1,482
2025-10-08,Book_2888,5,1620
2025-08-27,Book_5443,5,2435
2025-01-06,Book_3373,1,314
2025-08-07,Book_2998,5,3430
2025-02-12,Book_8694,3,345
2025-05-20,Book_5166,3,1890
2025-03-30,Book_2560,3,1563
2025-12-17,Book_7930,3,330
2025-04-08,Book_671,3,582
2025-10-05,Book_5642,3,675
2025-06-30,Book_808,5,2715
2025-03-15,Book_3714,3,1596
2025-03-23,Book_9079,5,1515
2025-11-06,Book_8482,4,564
2025-06-04,Book_6641,4,1308
2025-08-21,Book_4712,5,2495
2025-05-15,Book_4165,4,2212
2025-04-27,Book_7191,1,512
2025-01-08,Book_7793,2,1454
2025-09-18,Book_1806,1,975
2025-06-30,Book_5945,1,337
2025-08-28,Book_7009,4,1072
2025-10-08,Book_6804,2,738
2025-03-13,Book_7117,5,4390
2025-01-23,Book_8882,4,1708
2025-10-22,Book_8893,5,4385
2025-08-19,Book_9737,1,811
2025-12-25,Book_8457,2,338
2025-01-05,Book_9464,3,435
2025-05-20,Book_6042,1,200
2025-01-09,Book_7262,2,1252
2025-12-31,Book_4300,3,1428
2025-10-18,Book_4158,2,1948
2025-01-12,Book_22,2,1500
2025-05-17,Book_6691,2,818
2025-02-28,Book_1300,2,1320
2025-08-04,Book_6785,4,3428
2025-03-20,Book_8660,4,3612
2025-08-16,Book_1288,5,1275
2025-08-14,Book_8267,2,496
2025-08-03,Book_4684,1,752
2025-02-09,Book_35,5,2490
2025-05-24,Book_7479,1,904
2025-11-15,Book_4533,4,2780
2025-07-10,Book_4114,2,844
2025-10-22,Book_3266,4,1980
2025-10-06,Book_2923,3,1929
2025-09-03,Book_4476,5,4850
2025-05-12,Book_110,3,1248
2025-09-11,Book_437,1,583
2025-08-12,Book_4659,2,624
2025-02-05,Book_8486,5,4430
2025-01-19,Book_8117,3,1299
2025-02-15,Book_1822,1,427
2025-07-01,Book_3459,2,732
2025-09-02,Book_3667,4,780
2025-06-27,Book_5655,4,868
2025-03-30,Book_9298,2,936
2025-06-21,Book_2818,3,2886
2025-08-08,Book_9467,1,487
2025-12-08,Book_1823,4,2792
2025-01-23,Book_5588,5,1045
2025-09-05,Book_9572,5,3950
2025-12-23,Book_1101,5,4310
2025-10-21,Book_3145,3,903
2025-06-30,Book_6955,2,1882
2025-01-30,Book_9809,1,279
2025-02-25,Book_8974,3,2658
2025-11-26,Book_4812,5,1015
2025-10-16,Book_8061,5,4560
2025-11-13,Book_6406,2,408
2025-08-29,Book_257,1,168
2025-01-17,Book_7139,1,834
2025-06-25,Book_929,5,680
2025-04-15,Book_5726,3,969
2025-02-23,Book_4104,4,3980
2025-07-05,Book_1689,1,551
2025-09-25,Book_884,3,738
2025-06-22,Book_9388,2,224
2025-01-02,Book_480,5,3760
2025-09-04,Book_7162,4,1844
2025-12-04,Book_5464,1,207
2025-12-24,Book_2060,4,2520
2025-10-18,Book_8682,3,1005
2025-07-11,Book_1270,3,663
2025-02-25,Book_7975,1,746
2025-08-18,Book_5628,2,570
2025-07-05,Book_8141,3,2079
2025-01-02,Book_9008,3,1203
2025-06-05,Book_518,2,570
2025-11-22,Book_8796,4,1592
2025-01-20,Book_9477,1,693
2025-08-10,Book_596,5,2570
2025-06-07,Book_8784,5,2830
2025-03-19,Book_8918,1,809
2025-05-03,Book_1832,1,492
2025-12-07,Book_5422,2,918
2025-07-20,Book_1481,2,1044
2025-04-03,Book_4407,3,2808
2025-09-13,Book_9858,5,2440
2025-02-03,Book_1006,2,1770
2025-01-05,Book_5621,5,4070
2025-04-03,Book_5151,1,857
2025-07-23,Book_6442,3,900
2025-04-02,Book_9344,4,1476
2025-08-23,Book_6920,2,1386
2025-11-12,Book_2094,3,2085
2025-04-01,Book_7323,2,1652
2025-03-07,Book_2368,5,3675
2025-09-22,Book_2130,3,1707
2025-06-25,Book_2369,5,3020
2025-12-05,Book_2002,4,3652
2025-09-08,Book_992,5,3090
2025-02-06,Book_6521,5,1005
2025-11-15,Book_1102,3,2532
2025-05-12,Book_4043,1,386
2025-09-22,Book_5861,3,2727
2025-04-02,Book_9330,2,860
2025-12-21,Book_3027,3,822
2025-10-05,Book_2717,5,2605
2025-10-25,Book_2446,5,975
2025-08-01,Book_7905,2,1106
2025-01-14,Book_3564,5,3185
2025-12-25,Book_1102,1,844
2025-03-28,Book_6078,3,2529
2025-08-29,Book_9815,2,632
2025-12-11,Book_4865,5,3210
2025-03-04,Book_9965,4,832
2025-09-28,Book_1430,4,1564
2025-07-09,Book_4495,2,1642
2025-09-24,Book_8131,5,3140
2025-05-20,Book_3427,2,860
2025-07-08,Book_4478,5,2815
2025-05-29,Book_2150,3,1905
2025-02-18,Book_3461,4,3064
2025-11-29,Book_6253,5,2715
2025-02-16,Book_2128,3,1185
2025-02-13,Book_2363,3,1620
2025-11-06,Book_6746,1,137
2025-07-12,Book_9522,1,911
2025-02-10,Book_5138,3,1377
2025-10-26,Book_3014,2,1986
2025-05-06,Book_2875,4,3008
2025-02-16,Book_9415,5,4820
2025-06-08,Book_3133,2,838
2025-11-05,Book_5283,2,1650
2025-10-09,Book_1999,5,3315
2025-11-27,Book_6509,3,2532
2025-05-13,Book_7509,3,2592
2025-02-26,Book_748,2,1640
2025-12-31,Book_445,1,590
2025-08-31,Book_3654,4,3544
2025-12-25,Book_9312,2,878
2025-07-16,Book_7351,3,1167
2025-04-20,Book_8708,1,801
2025-08-08,Book_2714,5,3875
2025-12-16,Book_9018,1,948
2025-06-29,Book_9773,1,996
2025-12-10,Book_3820,5,2665
2025-04-14,Book_3687,3,1443
2025-12-08,Book_9913,4,2948
2025-03-29,Book_9400,2,1290
2025-12-30,Book_421,4,2272
2025-01-26,Book_3553,5,3490
2025-08-05,Book_2988,5,3220
2025-06-04,Book_1513,3,1320
2025-05-06,Book_3933,5,4415
2025-09-16,Book_2737,1,555
2025-08-09,Book_7248,3,336
2025-08-27,Book_1101,2,1724
2026-01-01,Book_5372,2,692
2025-03-22,Book_1425,3,564
2025-05-07,Book_8407,1,473
2025-10-09,Book_7410,5,3585
2025-10-19,Book_4732,1,228
2025-02-23,Book_7224,3,882
2025-06-27,Book_811,5,4145
2025-08-23,Book_9283,3,2961
2025-04-11,Book_98,1,603
2025-03-07,Book_9263,2,352
2025-07-07,Book_8844,5,2755
2025-08-02,Book_6706,2,732
2025-04-27,Book_280,5,4630
2025-03-10,Book_3551,4,1820
2025-08-27,Book_3283,3,2205
2025-01-25,Book_6976,3,1860
2025-07-25,Book_6215,4,3476
2025-05-26,Book_3660,1,587
2025-11-26,Book_2804,5,590
2025-07-25,Book_1360,2,660
2025-10-25,Book_541,1,792
2025-07-31,Book_6748,5,2305
2025-03-12,Book_9288,1,415
2025-12-25,Book_6403,3,2169
2025-07-08,Book_3025,4,2496
2025-07-22,Book_2129,5,2805
2025-02-27,Book_5763,5,2395
2025-09-28,Book_8158,5,1785
2025-10-13,Book_9547,5,2500
2025-07-02,Book_2344,3,498
2025-06-20,Book_2903,1,721
2025-08-04,Book_1287,4,2688
2025-11-05,Book_7655,2,288
2025-03-03,Book_2290,3,1695
2025-06-14,Book_2211,4,3152
2025-04-22,Book_8609,3,798
2025-04-22,Book_8336,1,913
2025-02-02,Book_8880,5,1630
2025-05-29,Book_2802,1,985
2025-06-30,Book_7189,5,4205
2025-02-16,Book_3031,1,332
2025-03-26,Book_4581,2,1668
2025-04-03,Book_173,5,3035
2025-01-22,Book_2714,5,3875
2025-01-02,Book_9516,3,2817
2025-11-20,Book_7369,2,1412
2025-06-06,Book_4395,5,1780
2025-05-25,Book_3462,4,1976
2025-12-26,Book_2664,1,453
2025-01-01,Book_6839,4,3172
2025-06-14,Book_2542,3,1665
2025-08-14,Book_3301,2,1828
2025-11-22,Book_2042,4,3848
2025-12-01,Book_5231,2,666
2025-12-26,Book_8922,2,550
2025-07-10,Book_8185,2,540
2025-01-04,Book_913,3,2106
2025-12-27,Book_2093,2,1492
2025-07-29,Book_8919,3,1812
2025-04-30,Book_6410,2,788
2025-06-04,Book_8439,3,1116
2025-01-20,Book_2672,1,383
2025-03-22,Book_3851,2,1192
2025-05-30,Book_495,5,1225
2025-09-21,Book_2484,5,2190
2025-05-21,Book_8354,3,2133
2025-09-12,Book_420,1,804
2025-02-12,Book_6939,3,603
2025-03-30,Book_8122,1,106
2025-05-19,Book_4941,1,745
2025-07-14,Book_8733,3,2175
2025-09-15,Book_6668,4,3432
2025-08-04,Book_1650,1,365
2025-05-08,Book_5938,3,633
2025-05-29,Book_1267,4,2360
2025-07-19,Book_1859,5,4590
2025-11-24,Book_9447,2,636
2025-12-14,Book_9928,2,1568
2025-08-27,Book_3469,5,1710
2025-11-09,Book_8102,2,336
2025-10-28,Book_6647,3,783
2025-02-27,Book_2752,2,1482
2025-09-04,Book_1080,2,1534
2025-10-26,Book_8609,5,1330
2025-05-29,Book_340,5,3065
2025-06-26,Book_442,4,648
2025-02-20,Book_3192,1,823
2025-08-05,Book_2516,3,2433
2025-08-15,Book_1927,1,149
2025-02-28,Book_8609,1,266
2025-08-15,Book_2257,2,1934
2025-02-25,Book_6379,1,605
2025-12-08,Book_2883,1,474
2025-11-17,Book_3658,5,2785
2025-11-09,Book_7021,5,960
2025-02-06,Book_9973,2,1658
2025-07-28,Book_6519,3,2148
2025-05-08,Book_7846,1,918
2025-11-18,Book_8724,2,1132
2025-04-14,Book_179,3,801
2025-10-18,Book_8591,5,1975
2025-08-14,Book_6832,2,476
2025-10-05,Book_6149,1,947
2025-08-04,Book_6764,1,781
2025-04-26,Book_6344,4,2032
2025-12-20,Book_9999,2,1898
2025-12-11,Book_5002,4,652
2025-06-05,Book_6982,5,1765
2025-11-18,Book_3038,4,2788
2025-09-01,Book_1289,2,242
2025-07-27,Book_5120,1,611
2025-10-05,Book_247,4,2728
2025-06-03,Book_1303,3,2022
2025-08-28,Book_1063,2,1156
2025-09-10,Book_2262,2,1720
2025-02-11,Book_5335,3,1230
2025-09-24,Book_7258,5,4005
2025-11-01,Book_2984,1,943
2025-06-10,Book_777,2,1092
2025-01-22,Book_97,2,526
2025-02-11,Book_4395,2,712
2025-02-03,Book_4197,2,1846
2025-01-01,Book_6263,4,2304
2025-12-21,Book_6199,2,1746
2025-10-17,Book_3071,2,274
2025-02-15,Book_6621,2,1564
2025-07-02,Book_7042,1,646
2025-01-20,Book_3297,1,534
2025-09-03,Book_5337,1,190
2025-08-21,Book_1318,4,848
2026-01-01,Book_401,5,835
2025-03-24,Book_5562,3,2616
2025-11-08,Book_8664,4,1484
2025-06-16,Book_6745,5,3235
2025-08-17,Book_3168,2,354
2025-10-28,Book_6003,2,1344
2025-08-27,Book_3624,3,1122
2025-11-28,Book_401,3,501
2025-12-21,Book_8821,2,742
2025-10-29,Book_7049,2,1698
2025-07-28,Book_5494,4,2248
2025-04-20,Book_7435,1,932
2025-03-09,Book_9961,3,2958
2025-05-08,Book_6564,4,3648
2025-09-13,Book_5134,5,1680
2025-03-03,Book_3008,5,1345
2025-08-09,Book_9877,3,2049
2025-01-27,Book_1258,3,1449
2025-03-04,Book_8272,1,635
2025-08-30,Book_4312,2,1468
2025-09-22,Book_6805,3,1278
2025-04-10,Book_4370,1,992
2025-07-21,Book_2401,5,4830
2025-09-10,Book_4744,1,437
2025-09-06,Book_3806,5,3390
2025-02-03,Book_4322,1,107
2025-03-05,Book_1344,3,2718
2025-11-09,Book_7173,2,376
2025-01-29,Book_2062,2,350
2025-09-08,Book_927,5,4535
2025-06-15,Book_9949,4,3968
2025-04-25,Book_266,5,3740
2025-02-12,Book_914,2,1322
2025-06-19,Book_8004,5,1010
2025-03-15,Book_6519,2,1432
2025-05-27,Book_3561,2,1672
2025-08-08,Book_9407,3,1050
2025-10-19,Book_3673,4,416
2025-06-18,Book_5445,4,1892
2025-12-05,Book_477,3,2154
2025-11-08,Book_7678,2,448
2025-02-08,Book_7361,4,2564
2025-02-27,Book_2774,5,4790
2025-06-06,Book_7024,3,1044
2025-09-23,Book_8335,1,288
2025-04-21,Book_8500,1,448
2025-08-02,Book_717,4,3112
2025-07-10,Book_9932,1,208
2025-11-21,Book_2726,4,1072
2025-03-24,Book_2337,1,502
2025-10-12,Book_2094,5,3475
2025-10-04,Book_5071,2,1534
2025-04-30,Book_8914,3,2880
2025-07-13,Book_6385,4,408
2025-07-24,Book_5331,1,750
2025-04-08,Book_5513,5,1790
2025-07-09,Book_2807,5,2335
2025-06-08,Book_8092,4,1804
2025-05-30,Book_2417,4,844
2025-09-09,Book_3022,1,867
2025-07-03,Book_8276,3,2922
2025-05-28,Book_6905,4,2344
2025-10-18,Book_8693,1,838
2025-09-03,Book_2786,2,1670
2025-09-19,Book_4776,3,2847
2025-07-15,Book_8546,1,651
2025-01-16,Book_3421,1,619
2025-07-27,Book_6480,5,2890
2025-12-14,Book_4343,5,2415
2025-12-07,Book_2300,1,923
2025-09-02,Book_2774,3,2874
2025-10-14,Book_7489,2,1024
2025-10-11,Book_5989,2,1190
2025-02-09,Book_3524,4,1564
2025-10-16,Book_6960,1,681
2025-04-11,Book_145,2,1904
2025-03-12,Book_88,4,3864
2025-08-27,Book_4391,5,1265
2025-10-26,Book_4406,1,480
2025-09-07,Book_7637,4,2324
2025-12-20,Book_3131,5,3585
2025-09-10,Book_7231,1,210
2025-11-14,Book_1118,1,777
2025-08-18,Book_6427,5,4760
2025-03-01,Book_8381,2,1698
2025-12-19,Book_2882,5,2590
2025-02-16,Book_4196,5,3075
2025-05-27,Book_4954,4,2412
2025-05-23,Book_6561,1,886
2025-11-09,Book_8593,2,810
2025-02-09,Book_8942,5,2825
2025-12-11,Book_3736,2,1908
2025-04-13,Book_845,5,2675
2025-06-12,Book_6740,1,720
2025-08-03,Book_1175,5,545
2025-06-12,Book_9480,4,896
2025-08-06,Book_640,5,1650
2025-06-22,Book_6958,5,3165
2025-08-30,Book_5957,2,438
2025-05-17,Book_272,2,1072
2025-06-09,Book_6135,4,924
2026-01-01,Book_4690,5,560
2025-06-01,Book_5882,4,3332
2025-10-04,Book_7630,5,3420
2025-10-08,Book_312,4,2116
2025-01-02,Book_6305,5,2325
2025-07-10,Book_1585,5,2055
2025-06-11,Book_5095,1,303
2025-06-06,Book_2247,5,1455
2025-06-20,Book_4590,3,2280
2025-01-15,Book_2414,5,980
2025-06-30,Book_2526,5,2710
2025-06-23,Book_7913,4,2164
2025-12-12,Book_8247,4,3072
2025-07-15,Book_4543,4,2008
2025-07-18,Book_5082,5,4195
2025-08-06,Book_1751,1,950
2025-06-15,Book_417,1,871
2025-06-18,Book_4377,5,4505
2025-04-22,Book_7240,2,1624
2025-02-24,Book_8983,4,748
2025-03-17,Book_5277,3,1374
2025-06-27,Book_5137,3,1680
2025-02-14,Book_4218,5,1910
2025-04-16,Book_5507,3,2775
2025-10-31,Book_4365,1,227
2025-04-29,Book_6439,2,340
2025-05-01,Book_7333,3,2625
2025-02-12,Book_6937,5,4290
2025-10-20,Book_8941,4,1604
2025-03-26,Book_4849,1,358
2025-02-18,Book_1472,2,838
2025-11-30,Book_6244,1,848
2025-06-19,Book_1805,2,442
2025-05-30,Book_4027,1,597
2025-01-13,Book_2359,2,1184
2025-07-08,Book_4240,3,2724
2025-01-29,Book_456,2,732
2025-03-17,Book_3310,2,1246
2025-09-26,Book_6518,2,952
2025-05-05,Book_2870,3,876
2025-09-04,Book_7003,4,3996
2025-12-20,Book_1139,5,3580
2025-09-27,Book_801,1,284
2025-06-21,Book_5160,2,1622
2025-02-16,Book_4535,2,1864
2025-08-30,Book_1315,1,339
2025-12-13,Book_2762,4,2432
2025-09-15,Book_804,2,842
2025-06-24,Book_2354,4,1840
2025-03-05,Book_7589,3,879
2025-03-24,Book_8121,1,547
2025-03-16,Book_7010,5,2640
2025-03-06,Book_5799,2,1454
2025-11-24,Book_9488,4,1144
2025-08-10,Book_9419,5,875
2025-12-15,Book_9886,3,2751
2025-11-10,Book_8190,1,935
2025-01-19,Book_3729,3,2652
2025-01-17,Book_5371,1,231
2025-11-23,Book_7617,5,1800
2025-01-31,Book_1000,4,2888
2025-08-10,Book_6831,2,1704
2025-01-15,Book_4608,5,2170
2025-04-17,Book_4300,4,1904
2025-09-14,Book_1141,3,1233
2025-03-02,Book_4260,3,318
2025-09-22,Book_7658,1,697
2025-05-08,Book_1835,2,1828
2025-03-26,Book_1440,4,3760
2025-11-26,Book_8494,5,4615
2025-11-09,Book_4531,2,1640
2025-09-28,Book_6972,3,909
2025-05-06,Book_7822,2,862
2025-12-08,Book_6127,4,2116
2025-11-03,Book_5742,5,2915
2025-07-29,Book_9496,3,414
2025-12-26,Book_4068,1,709
2025-07-22,Book_208,3,2568
2025-05-19,Book_3138,1,543
2025-11-28,Book_1559,5,2990
2025-02-14,Book_7872,2,978
2025-09-02,Book_4329,2,1162
2025-05-26,Book_3028,2,1400
2025-02-26,Book_9142,3,1854
2025-05-16,Book_2271,2,1552
2025-09-30,Book_2117,3,897
2025-04-14,Book_5584,1,667
2025-04-15,Book_9803,4,668
2025-11-23,Book_1568,2,1322
2025-06-11,Book_9299,2,522
2025-01-12,Book_4108,5,4445
2025-06-10,Book_2213,3,1437
2025-08-27,Book_1656,2,534
2025-10-31,Book_7015,2,1604
2025-02-19,Book_5152,5,2715
2025-06-19,Book_2936,5,2945
2025-05-23,Book_9850,4,2124
2025-10-01,Book_3517,4,1096
2025-02-02,Book_9689,5,1390
2025-04-04,Book_8116,5,3390
2025-06-28,Book_3834,5,3195
2025-06-30,Book_5191,2,998
2025-06-19,Book_2998,4,2744
2025-01-03,Book_7520,1,483
2025-02-06,Book_4507,5,4710
2025-07-28,Book_8932,3,2439
2025-01-22,Book_3397,2,1858
2025-07-25,Book_7169,1,858
2025-09-27,Book_543,5,2895
2025-05-23,Book_2078,2,1094
2025-08-27,Book_5664,5,590
2025-07-01,Book_4204,1,138
2025-10-28,Book_5860,3,1602
2025-08-24,Book_7896,5,1430
2025-07-11,Book_2746,4,1220
2025-10-06,Book_4898,4,3164
2025-10-01,Book_1359,2,1808
2025-11-04,Book_7520,5,2415
2025-09-02,Book_7594,1,540
2025-03-31,Book_4745,3,780
2025-02-24,Book_2674,5,4385
2025-02-13,Book_2556,4,1152
2025-03-06,Book_6856,1,227
2025-02-20,Book_4225,3,2943
2025-07-13,Book_6062,3,1923
2025-10-21,Book_3055,2,326
2025-10-21,Book_1905,1,943
2025-09-03,Book_7484,4,3196
2025-05-26,Book_8529,5,2430
2025-07-28,Book_2109,3,1608
2025-10-12,Book_8785,5,1465
2025-09-03,Book_1667,5,4235
2025-09-02,Book_7765,4,3924
2025-06-13,Book_9194,4,1752
2025-12-11,Book_8238,3,2463
2025-01-25,Book_4680,2,1814
2025-09-13,Book_4537,1,820
2025-06-10,Book_4621,3,561
2025-07-09,Book_8025,5,3575
2025-05-06,Book_6524,2,896
2025-04-14,Book_9170,4,2264
2025-02-24,Book_9639,1,225
2025-03-21,Book_4334,2,1582
2025-08-06,Book_8255,4,856
2025-07-26,Book_7220,5,4345
2025-03-15,Book_4165,1,553
2025-11-28,Book_377,3,663
2025-08-20,Book_6884,5,610
2025-07-22,Book_5944,4,2236
2025-02-03,Book_3563,4,412
2025-11-12,Book_3909,2,1568
2025-03-20,Book_7133,5,3945
2025-01-23,Book_8403,3,762
2025-05-07,Book_690,1,348
2025-11-22,Book_2293,2,1572
2025-03-30,Book_7449,4,1880
2025-09-06,Book_6994,1,622
2025-10-19,Book_5625,1,496
2025-12-13,Book_9334,2,452
2025-07-13,Book_2695,1,279
2025-02-26,Book_168,3,2259
2025-06-17,Book_8431,5,830
2025-06-02,Book_3703,2,1428
2025-03-17,Book_1758,1,636
2025-02-07,Book_1742,2,1588
2025-11-22,Book_5622,2,1230
2025-11-14,Book_359,3,387
2025-01-07,Book_4736,4,3348
2025-06-30,Book_6154,2,232
2025-06-13,Book_4587,5,1880
2025-01-08,Book_9893,5,2735
2025-02-17,Book_8680,4,1912
2025-09-24,Book_8823,3,2067
2025-05-31,Book_9926,1,454
2025-08-24,Book_4126,3,1434
2025-08-30,Book_9813,2,1674
2025-09-20,Book_5889,5,2715
2025-01-23,Book_843,2,404
2025-12-04,Book_1245,4,2864
2025-10-01,Book_6801,5,1750
2025-05-06,Book_7116,2,884
2025-03-09,Book_2720,5,2700
2025-06-20,Book_6269,5,2005
2025-09-16,Book_8332,4,476
2025-09-06,Book_9965,1,208
2025-01-10,Book_714,4,3384
2025-03-22,Book_1149,5,2675
2025-03-21,Book_3286,3,888
2025-03-10,Book_5351,1,370
2025-04-09,Book_7047,5,3950
2025-07-06,Book_4086,1,558
2025-05-08,Book_425,5,3090
2025-07-20,Book_8478,1,170
2025-09-07,Book_2772,2,1400
2025-08-30,Book_7119,1,126
2025-05-31,Book_894,3,762
2025-12-15,Book_6536,4,1568
2025-10-15,Book_4552,3,2436
2025-11-25,Book_4552,4,3248
2025-01-18,Book_4272,1,823
2025-06-11,Book_6327,3,519
2025-06-25,Book_7520,1,483
2025-12-19,Book_5290,3,1968
2025-12-24,Book_985,3,2739
2025-07-26,Book_2633,5,1735
2025-09-06,Book_8835,4,1352
2025-03-30,Book_5998,4,1832
2025-02-12,Book_3685,1,869
2025-06-13,Book_4432,1,148
2025-10-05,Book_4984,2,840
2025-11-07,Book_2770,2,352
2025-01-09,Book_7146,2,1892
2025-06-09,Book_4497,4,3840
2025-05-21,Book_1037,4,1216
2025-10-16,Book_3001,4,2972
2025-05-27,Book_7383,4,3172
2025-09-21,Book_3953,5,4130
2025-08-11,Book_4507,1,942
2025-03-22,Book_8212,5,3800
2025-05-07,Book_2772,4,2800
2025-12-23,Book_2074,2,1474
2025-09-02,Book_9096,5,2325
2025-08-08,Book_6463,1,660
2025-10-31,Book_1208,4,796
2025-04-29,Book_7066,3,954
2025-08-06,Book_7209,1,750
2025-04-22,Book_14,4,812
2025-05-10,Book_8926,1,300
2025-12-06,Book_5234,3,489
2025-12-13,Book_6535,1,791
2025-10-16,Book_4970,4,2768
2025-07-26,Book_2637,3,804
2025-02-27,Book_3805,3,2148
2025-01-16,Book_352,3,2409
2025-04-14,Book_7765,5,4905
2025-10-10,Book_3826,3,1629
2025-05-25,Book_9594,1,862
2025-05-16,Book_4393,1,722
2025-10-30,Book_4005,5,1660
2025-07-20,Book_6293,5,2065
2025-12-01,Book_6682,5,3930
2025-12-17,Book_5814,4,1804
2025-01-25,Book_6914,1,279
2025-10-02,Book_8537,4,1688
2025-06-13,Book_2137,3,1575
2025-05-22,Book_1070,2,792
2025-06-02,Book_207,3,1299
2025-09-14,Book_2860,2,458
2025-03-14,Book_3242,2,1208
2025-02-23,Book_9441,3,2658
2025-02-21,Book_5130,3,2466
2025-06-25,Book_7436,3,2343
2025-09-25,Book_8928,5,3975
2025-07-25,Book_4563,1,443
2025-03-11,Book_3601,3,1701
2025-11-06,Book_6473,5,3310
2025-07-12,Book_3975,2,872
2025-04-20,Book_2371,2,1070
2025-02-26,Book_7526,5,4340
2025-10-27,Book_4650,4,2560
2025-01-11,Book_6889,3,2058
2025-05-11,Book_3809,5,1500
2025-07-05,Book_2392,3,2898
2025-04-22,Book_8830,1,251
2025-06-10,Book_2414,5,980
2025-04-20,Book_7864,1,678
2025-01-22,Book_8489,5,1565
2025-02-14,Book_1009,2,1500
2025-12-20,Book_8502,3,1770
2025-02-14,Book_8309,1,723
2025-06-15,Book_9425,1,152
2025-07-21,Book_4921,5,3565
2025-03-03,Book_8701,1,400
2025-11-11,Book_4553,1,115
2025-12-17,Book_1772,5,2080
2025-09-16,Book_9008,4,1604
2025-10-29,Book_2279,4,2380
2025-10-07,Book_1179,1,315
2025-04-13,Book_2128,4,1580
2025-04-29,Book_6693,1,172
2025-02-27,Book_8854,3,342
2025-11-12,Book_3769,5,3985
2025-08-02,Book_5588,5,1045
2025-05-06,Book_125,4,1484
2025-01-07,Book_8828,2,954
2025-09-27,Book_7075,2,222
2025-09-01,Book_1542,1,597
2025-02-16,Book_2798,4,2456
2025-08-19,Book_2419,4,2108
2025-08-27,Book_2108,1,695
2025-07-13,Book_8078,2,1376
2025-10-23,Book_8226,2,864
2025-01-09,Book_224,2,588
2025-09-06,Book_3940,1,617
2025-02-27,Book_4489,2,860
2025-08-09,Book_6696,5,4095
2025-09-02,Book_5421,5,4930
2025-03-14,Book_7469,4,688
2025-02-12,Book_1564,3,1440
2025-05-09,Book_5486,3,699
2025-04-26,Book_9674,4,3820
2025-09-14,Book_6493,5,1425
2025-02-22,Book_2286,4,3816
2025-02-28,Book_8038,2,1104
2025-10-02,Book_5127,3,1521
2025-01-28,Book_9767,5,4815
2025-05-22,Book_693,3,1749
2025-09-13,Book_6865,4,2252
2025-05-10,Book_9849,1,332
2025-12-15,Book_3172,1,698
2025-06-02,Book_426,3,1416
2025-07-24,Book_8107,1,325
2025-08-07,Book_7582,4,3200
2025-10-06,Book_2299,3,2730
2025-06-06,Book_804,5,2105
2025-01-03,Book_928,5,3755
2025-10-01,Book_1609,3,1050
2025-07-18,Book_364,5,3000
2025-09-03,Book_8518,2,1162
2025-09-16,Book_9884,1,264
2025-08-08,Book_1622,3,996
2025-09-04,Book_831,1,384
2025-11-07,Book_6683,5,1655
2025-09-05,Book_1450,5,550
2025-04-09,Book_8136,4,2236
2025-01-31,Book_2102,5,3640
2025-11-14,Book_80,1,637
2025-01-01,Book_4096,5,785
2025-01-30,Book_593,5,3770
2025-11-23,Book_5576,2,634
2025-09-25,Book_557,4,528
2025-11-04,Book_7985,1,448
2025-10-23,Book_5339,4,1624
2025-11-12,Book_7882,2,620
2025-09-29,Book_1173,1,982
2025-09-23,Book_7576,1,118
2025-11-16,Book_8015,5,2405
2025-12-28,Book_9110,1,439
2025-04-24,Book_7018,1,860
2025-05-01,Book_1974,2,524
2025-07-04,Book_829,3,2400
2025-09-24,Book_9958,2,796
2025-06-01,Book_5120,5,3055
2025-10-19,Book_8887,5,4045
2025-08-01,Book_6267,5,2635
2025-04-09,Book_1088,1,750
2025-06-25,Book_8531,2,1554
2025-11-06,Book_1991,5,1030
2025-02-03,Book_9029,5,4260
2025-09-22,Book_3810,5,1050
2025-08-12,Book_70,1,891
2025-05-19,Book_6032,5,3870
2025-05-17,Book_5279,4,3056
2025-04-07,Book_2993,2,416
2025-05-19,Book_5157,2,910
2025-03-30,Book_6711,2,452
2025-11-10,Book_240,2,324
2025-04-04,Book_9881,2,300
2025-11-28,Book_3494,1,955
2025-12-27,Book_4003,5,1845
2025-11-22,Book_3643,4,3556
2025-09-23,Book_2175,4,1520
2025-06-30,Book_5060,5,640
2025-07-24,Book_9195,4,3824
2025-11-21,Book_5553,2,1924
2025-04-30,Book_5047,1,987
2025-08-13,Book_6144,3,1497
2025-04-09,Book_6261,5,1030
2025-09-17,Book_6351,4,3732
2025-05-16,Book_1749,2,678
2025-02-15,Book_257,3,504
2025-07-30,Book_7264,4,3832
2025-05-29,Book_1186,5,3035
2025-07-21,Book_3709,5,2580
2025-09-05,Book_2364,2,684
2025-08-21,Book_2167,2,1048
2025-11-25,Book_8005,2,210
2025-02-16,Book_7963,2,1922
2025-08-18,Book_3031,1,332
2025-04-26,Book_9047,4,2532
2025-07-08,Book_8774,4,1244
2025-09-13,Book_4580,4,1180
2025-09-24,Book_1549,1,703
2025-03-03,Book_3000,2,414
2025-08-29,Book_4904,2,970
2025-12-27,Book_2587,5,2155
2025-04-16,Book_3504,1,724
2025-01-08,Book_4047,2,338
2025-11-08,Book_7874,2,826
2025-08-03,Book_9344,5,1845
2025-08-01,Book_5820,4,3100
